"id","content","annotations__id","annotations__tag_id","annotations__end","annotations__start","annotations__example_id","annotations__tag_name","annotations__value","annotations__correct","annotations__human_annotations__timestamp","annotations__human_annotations__annotator_id","annotations__human_annotations__tagged_token_id","annotations__human_annotations__name","annotations__human_annotations__reason"
"","","b0035ee2-8ece-4bdc-b25d-77595856064b","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","361","337","064d20d8-8a62-42ec-baca-84ba9392b688","MedicalCondition","extrapulmonary infection","null","2020-03-18T06:48:05.251000Z","1","b0035ee2-8ece-4bdc-b25d-77595856064b","Ashpat123","exploration"
"","","fbe26652-3d7f-49df-923c-79945a038c4c","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","467","445","064d20d8-8a62-42ec-baca-84ba9392b688","MedicalCondition","tuberculous meningitis","null","2020-03-18T06:48:44.957000Z","1","fbe26652-3d7f-49df-923c-79945a038c4c","Ashpat123","exploration"
"9037b63a-7772-410a-9c2a-de0f8afe209c","Although viruses cause disruption of healthy homeostasis, resulting in disease, they may exist relatively harmlessly within an organism. An example would include the ability of the herpes simplex virus, which causes cold sores, to remain in a dormant state within the human body. This is called latency[153] and is a characteristic of the herpes viruses, including Epstein–Barr virus, which causes glandular fever, and varicella zoster virus, which causes chickenpox and shingles. Most people have been infected with at least one of these types of herpes virus.[154] These latent viruses might sometimes be beneficial, as the presence of the virus can increase immunity against bacterial pathogens, such as Yersinia pestis.[155]","0efbe631-53e1-408c-9192-3a78fc580590","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","466","456","9037b63a-7772-410a-9c2a-de0f8afe209c","MedicalCondition","chickenpox","null","2020-03-17T23:50:41.278000Z","1","0efbe631-53e1-408c-9192-3a78fc580590","Ashpat123","exploration"
"","","4f02cc3c-b8d1-451d-a069-25325695c0fb","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","479","471","9037b63a-7772-410a-9c2a-de0f8afe209c","MedicalCondition","shingles","null","2020-03-17T23:50:46.774000Z","1","4f02cc3c-b8d1-451d-a069-25325695c0fb","Ashpat123","exploration"
"","","5ddde2cc-5f89-4065-a741-d8f57e128ce5","2340864c-0876-4ad1-8a34-600324a516d1","441","419","9037b63a-7772-410a-9c2a-de0f8afe209c","Pathogen","varicella zoster virus","null","2020-03-17T23:50:30.244000Z","1","5ddde2cc-5f89-4065-a741-d8f57e128ce5","Ashpat123","exploration"
"","","65c0196d-a2e3-46fa-a6e2-e9941885fe51","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","383","365","9037b63a-7772-410a-9c2a-de0f8afe209c","Pathogen","Epstein–Barr virus","null","2020-03-17T23:50:23.990000Z","1","65c0196d-a2e3-46fa-a6e2-e9941885fe51","Ashpat123","exploration"
"","","7d405740-fbc1-4c02-867d-f8f83ec229e9","2340864c-0876-4ad1-8a34-600324a516d1","722","707","9037b63a-7772-410a-9c2a-de0f8afe209c","Pathogen","Yersinia pestis","null","2020-03-17T23:50:56.146000Z","1","7d405740-fbc1-4c02-867d-f8f83ec229e9","Ashpat123","exploration"
"","","a65cd052-3b96-4dc9-bb16-4bcd49fafba2","2340864c-0876-4ad1-8a34-600324a516d1","201","181","9037b63a-7772-410a-9c2a-de0f8afe209c","Pathogen","herpes simplex virus","null","2020-03-17T23:50:13.073000Z","1","a65cd052-3b96-4dc9-bb16-4bcd49fafba2","Ashpat123","exploration"
"","","d1af980f-9d02-492e-8df2-c2077af94946","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","467","456","9037b63a-7772-410a-9c2a-de0f8afe209c","MedicalCondition","chickenpox ","null","","","","",""
"ba9a4480-1386-4c4c-b3ee-c9fbb40efe48","Examples of common human diseases caused by viruses include the common cold, influenza, chickenpox, and cold sores. Many serious diseases such as rabies, Ebola virus disease, AIDS (HIV), avian influenza, and SARS are caused by viruses. The relative ability of viruses to cause disease is described in terms of virulence. Other diseases are under investigation to discover if they have a virus as the causative agent, such as the possible connection between human herpesvirus 6 (HHV6) and neurological diseases such as multiple sclerosis and chronic fatigue syndrome.[151] There is controversy over whether the bornavirus, previously thought to cause neurological diseases in horses, could be responsible for psychiatric illnesses in humans.[152]","518463c5-630d-4577-9a5a-d02c3dce5110","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","536","518","ba9a4480-1386-4c4c-b3ee-c9fbb40efe48","MedicalCondition","multiple sclerosis","null","2020-03-17T23:49:00.649000Z","1","518463c5-630d-4577-9a5a-d02c3dce5110","Ashpat123","exploration"
"","","5d2df1ba-5575-492a-8046-1f6d7de351aa","2340864c-0876-4ad1-8a34-600324a516d1","165","154","ba9a4480-1386-4c4c-b3ee-c9fbb40efe48","Pathogen","Ebola virus","null","2020-03-17T23:48:14.892000Z","1","5d2df1ba-5575-492a-8046-1f6d7de351aa","Ashpat123","exploration"
"","","8878882f-522c-44cd-918f-d0b48670fec2","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","729","708","ba9a4480-1386-4c4c-b3ee-c9fbb40efe48","MedicalCondition","psychiatric illnesses","null","2020-03-17T23:49:47.262000Z","1","8878882f-522c-44cd-918f-d0b48670fec2","Ashpat123","exploration"
"","","adbacef9-e305-42c8-ab92-49c543061373","2340864c-0876-4ad1-8a34-600324a516d1","476","463","ba9a4480-1386-4c4c-b3ee-c9fbb40efe48","Pathogen","herpesvirus 6","null","2020-03-17T23:48:34.160000Z","1","adbacef9-e305-42c8-ab92-49c543061373","Ashpat123","exploration"
"","","d52a8c46-8811-4984-97f7-81cc5821c6e7","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","86","77","ba9a4480-1386-4c4c-b3ee-c9fbb40efe48","MedicalCondition","influenza","null","2020-03-17T23:48:08.644000Z","1","d52a8c46-8811-4984-97f7-81cc5821c6e7","Ashpat123","exploration"
"","","d869123f-8713-412e-a783-fb549a50ea8e","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","98","88","ba9a4480-1386-4c4c-b3ee-c9fbb40efe48","MedicalCondition","chickenpox","null","2020-03-17T23:48:04.892000Z","1","d869123f-8713-412e-a783-fb549a50ea8e","Ashpat123","exploration"
"","","da0337bc-cf1e-46ad-98d0-6d5226ec0dcb","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","202","187","ba9a4480-1386-4c4c-b3ee-c9fbb40efe48","MedicalCondition","avian influenza","null","2020-03-17T23:48:20.677000Z","1","da0337bc-cf1e-46ad-98d0-6d5226ec0dcb","Ashpat123","exploration"
"","","db1ed5ca-b539-46a9-812e-cc37b9288d7c","2340864c-0876-4ad1-8a34-600324a516d1","620","610","ba9a4480-1386-4c4c-b3ee-c9fbb40efe48","Pathogen","bornavirus","null","2020-03-17T23:48:46.738000Z","1","db1ed5ca-b539-46a9-812e-cc37b9288d7c","Ashpat123","exploration"
"eb73a7a5-4f25-4bf7-923c-ed3f5f6132b1","All medical applications known so far involve not pure adamantane, but its derivatives. The first adamantane derivative used as a drug was amantadine – first (1967) as an antiviral drug against various strains of flu[50] and then to treat Parkinson's disease.[51][52] Other drugs among adamantane derivatives include adapalene, adapromine, bromantane, carmantadine, chlodantane, dopamantine, memantine, rimantadine, saxagliptin, tromantadine, and vildagliptin. Polymers of adamantane have been patented as antiviral agents against HIV.[53]","23fd60f4-49de-475b-b4f6-9c92701b4a53","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","258","239","eb73a7a5-4f25-4bf7-923c-ed3f5f6132b1","MedicalCondition","Parkinson's disease","null","2020-03-17T23:45:36.414000Z","1","23fd60f4-49de-475b-b4f6-9c92701b4a53","Ashpat123","exploration"
"","","46bde0d5-ca38-4c10-a1ca-ab86277b1ed6","c06bd022-6ded-44a5-8d90-f17685bb85a1","65","55","eb73a7a5-4f25-4bf7-923c-ed3f5f6132b1","Medicine","adamantane","null","2020-03-17T23:45:19.922000Z","1","46bde0d5-ca38-4c10-a1ca-ab86277b1ed6","Ashpat123","exploration"
"","","6c0e8253-9052-4476-926f-62063f49b9cd","2340864c-0876-4ad1-8a34-600324a516d1","534","531","eb73a7a5-4f25-4bf7-923c-ed3f5f6132b1","Pathogen","HIV","null","2020-03-17T23:45:44.815000Z","1","6c0e8253-9052-4476-926f-62063f49b9cd","Ashpat123","exploration"
"","","969ab9e6-0a01-402e-95e4-c2b091fa1995","c06bd022-6ded-44a5-8d90-f17685bb85a1","427","416","eb73a7a5-4f25-4bf7-923c-ed3f5f6132b1","Medicine","saxagliptin","null","2020-03-17T23:45:55.618000Z","1","969ab9e6-0a01-402e-95e4-c2b091fa1995","Ashpat123","exploration"
"","","b1d183de-f20b-492f-8d24-ce3fee3dec34","c06bd022-6ded-44a5-8d90-f17685bb85a1","390","379","eb73a7a5-4f25-4bf7-923c-ed3f5f6132b1","Medicine","dopamantine","null","2020-03-17T23:45:58.882000Z","1","b1d183de-f20b-492f-8d24-ce3fee3dec34","Ashpat123","exploration"
"","","b7b54ff3-e72b-47ac-8ab6-b77abc51fdec","c06bd022-6ded-44a5-8d90-f17685bb85a1","364","352","eb73a7a5-4f25-4bf7-923c-ed3f5f6132b1","Medicine","carmantadine","null","2020-03-17T23:45:51.859000Z","1","b7b54ff3-e72b-47ac-8ab6-b77abc51fdec","Ashpat123","exploration"
"","","c98642c5-404d-42be-b2f5-23e7c2b63c12","c06bd022-6ded-44a5-8d90-f17685bb85a1","149","139","eb73a7a5-4f25-4bf7-923c-ed3f5f6132b1","Medicine","amantadine","null","2020-03-17T23:45:29.129000Z","1","c98642c5-404d-42be-b2f5-23e7c2b63c12","Ashpat123","exploration"
"a167dd64-6e4a-4fc9-b2cb-fe81ae5014f1","Buprenorphine has been shown experimentally (1982–1995) to be effective against severe, refractory depression","0520dae8-5965-4202-966d-a66065b755fd","c06bd022-6ded-44a5-8d90-f17685bb85a1","13","0","a167dd64-6e4a-4fc9-b2cb-fe81ae5014f1","Medicine","Buprenorphine","null","2020-03-17T23:37:21.989000Z","1","0520dae8-5965-4202-966d-a66065b755fd","Ashpat123","exploration"
"","","0e5b0df4-7690-4f59-a539-17f5423f5b6c","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","109","88","a167dd64-6e4a-4fc9-b2cb-fe81ae5014f1","MedicalCondition","refractory depression","null","2020-03-17T23:37:28.361000Z","1","0e5b0df4-7690-4f59-a539-17f5423f5b6c","Ashpat123","exploration"
"","","af859071-04ad-460f-984d-e2d1bde70faa","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","14","0","a167dd64-6e4a-4fc9-b2cb-fe81ae5014f1","MedicalCondition","Buprenorphine ","null","","","","",""
"38bae446-0232-4bb9-8dcb-116ac566766d","Gabapentin, approved for treatment of seizures and postherpetic neuralgia in adults, has side-effects which are useful in treating bipolar disorder1, essential tremor, hot flashes, migraine prophylaxis, neuropathic pain syndromes, phantom limb syndrome, and restless leg syndrome.[11]","06a63a53-1138-4859-a69a-2e61fc077a7d","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","229","203","38bae446-0232-4bb9-8dcb-116ac566766d","MedicalCondition","neuropathic pain syndromes","null","2020-03-17T23:39:28.805000Z","1","06a63a53-1138-4859-a69a-2e61fc077a7d","Ashpat123","exploration"
"","","0aa4e2de-95e6-41f6-b113-e4db527a756a","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","279","258","38bae446-0232-4bb9-8dcb-116ac566766d","MedicalCondition","restless leg syndrome","null","2020-03-17T23:39:20.938000Z","1","0aa4e2de-95e6-41f6-b113-e4db527a756a","Ashpat123","exploration"
"","","3feaa4ac-2c43-4a57-8cfa-1105d31a5303","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","201","181","38bae446-0232-4bb9-8dcb-116ac566766d","MedicalCondition","migraine prophylaxis","null","2020-03-17T23:39:12.201000Z","1","3feaa4ac-2c43-4a57-8cfa-1105d31a5303","Ashpat123","exploration"
"","","c28bbc16-e300-438f-b270-84ea13c8e395","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","73","51","38bae446-0232-4bb9-8dcb-116ac566766d","MedicalCondition","postherpetic neuralgia","null","2020-03-17T23:38:51.848000Z","1","c28bbc16-e300-438f-b270-84ea13c8e395","Ashpat123","exploration"
"","","c9021468-682d-4f54-9395-e6380d840bb9","c06bd022-6ded-44a5-8d90-f17685bb85a1","10","0","38bae446-0232-4bb9-8dcb-116ac566766d","Medicine","Gabapentin","null","2020-03-17T23:38:43.578000Z","1","c9021468-682d-4f54-9395-e6380d840bb9","Ashpat123","exploration"
"","","ef0089ff-8a1f-41fa-b3bd-8ab9cf1876d4","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","46","38","38bae446-0232-4bb9-8dcb-116ac566766d","MedicalCondition","seizures","null","2020-03-17T23:39:00.884000Z","1","ef0089ff-8a1f-41fa-b3bd-8ab9cf1876d4","Ashpat123","exploration"
"70f6fdd5-1c01-44b0-bbac-8658068b445a","Bupropion (Wellbutrin), an anti-depressant, is also used as a smoking cessation aid; this indication was later approved, and the name of the smoking cessation product is Zyban. In Ontario, Canada, smoking cessation drugs are not covered by provincial drug plans; elsewhere, Zyban is priced higher than Wellbutrin, despite being the same drug. Therefore, some physicians prescribe Wellbutrin for both indications.[","06743149-ee59-4f86-bead-45da9437b9e8","c06bd022-6ded-44a5-8d90-f17685bb85a1","279","274","70f6fdd5-1c01-44b0-bbac-8658068b445a","Medicine","Zyban","null","2020-03-17T23:38:14.089000Z","1","06743149-ee59-4f86-bead-45da9437b9e8","Ashpat123","exploration"
"","","0ccc9a49-c9df-4a4b-b35e-7f9ee717cbcc","c06bd022-6ded-44a5-8d90-f17685bb85a1","21","11","70f6fdd5-1c01-44b0-bbac-8658068b445a","Medicine","Wellbutrin","null","2020-03-17T23:37:50.361000Z","1","0ccc9a49-c9df-4a4b-b35e-7f9ee717cbcc","Ashpat123","exploration"
"","","1ef9c180-749c-4842-baaf-255797feb81f","c06bd022-6ded-44a5-8d90-f17685bb85a1","312","302","70f6fdd5-1c01-44b0-bbac-8658068b445a","Medicine","Wellbutrin","null","2020-03-17T23:38:36.252000Z","1","1ef9c180-749c-4842-baaf-255797feb81f","Ashpat123","exploration"
"","","284f3cb8-4350-4f41-8b38-6ffa1a57116b","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","312","301","70f6fdd5-1c01-44b0-bbac-8658068b445a","MedicalCondition"," Wellbutrin","null","","","","",""
"","","33513507-af28-4f55-b519-e3036cc9a2fd","c06bd022-6ded-44a5-8d90-f17685bb85a1","390","380","70f6fdd5-1c01-44b0-bbac-8658068b445a","Medicine","Wellbutrin","null","2020-03-17T23:38:21.736000Z","1","33513507-af28-4f55-b519-e3036cc9a2fd","Ashpat123","exploration"
"","","7f5914a5-6d6a-4d3d-a02e-3311262f1614","c06bd022-6ded-44a5-8d90-f17685bb85a1","175","170","70f6fdd5-1c01-44b0-bbac-8658068b445a","Medicine","Zyban","null","2020-03-17T23:38:02.008000Z","1","7f5914a5-6d6a-4d3d-a02e-3311262f1614","Ashpat123","exploration"
"","","9c7b4228-7c74-4a40-a236-a6d40266fd72","c06bd022-6ded-44a5-8d90-f17685bb85a1","9","0","70f6fdd5-1c01-44b0-bbac-8658068b445a","Medicine","Bupropion","null","2020-03-17T23:37:43.235000Z","1","9c7b4228-7c74-4a40-a236-a6d40266fd72","Ashpat123","exploration"
"3bf6f8f1-858b-4c14-87d1-8e353d90ecaf","Carbamazepine is an approved treatment for bipolar disorder and epileptic seizures, but it has side effects useful in treating attention-deficit hyperactivity disorder (ADHD), schizophrenia, phantom limb syndrome, paroxysmal extreme pain disorder, neuromyotonia, and post-traumatic stress disorder.[8]","017df303-930a-42bb-a212-6f6d6ff4355d","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","288","267","3bf6f8f1-858b-4c14-87d1-8e353d90ecaf","MedicalCondition","post-traumatic stress","null","2020-03-17T23:37:03.869000Z","1","017df303-930a-42bb-a212-6f6d6ff4355d","Ashpat123","exploration"
"","","1301e968-90c7-40cf-9cf8-bff42d337c16","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","261","248","3bf6f8f1-858b-4c14-87d1-8e353d90ecaf","MedicalCondition","neuromyotonia","null","2020-03-17T23:36:57.519000Z","1","1301e968-90c7-40cf-9cf8-bff42d337c16","Ashpat123","exploration"
"","","31773440-2b9c-4d79-ae64-ab408f079456","c06bd022-6ded-44a5-8d90-f17685bb85a1","13","0","3bf6f8f1-858b-4c14-87d1-8e353d90ecaf","Medicine","Carbamazepine","null","2020-03-17T23:36:24.384000Z","1","31773440-2b9c-4d79-ae64-ab408f079456","Ashpat123","exploration"
"","","5451df8f-23b1-4212-b87d-0a00ddd275a6","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","59","43","3bf6f8f1-858b-4c14-87d1-8e353d90ecaf","MedicalCondition","bipolar disorder","null","2020-03-17T23:36:32.179000Z","1","5451df8f-23b1-4212-b87d-0a00ddd275a6","Ashpat123","exploration"
"","","922bf378-9f90-4276-b997-4aa5f52ba4c9","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","167","145","3bf6f8f1-858b-4c14-87d1-8e353d90ecaf","MedicalCondition","hyperactivity disorder","null","2020-03-17T23:37:09.871000Z","1","922bf378-9f90-4276-b997-4aa5f52ba4c9","Ashpat123","exploration"
"","","9579538c-910b-4856-ab7b-ee05f58d047e","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","14","0","3bf6f8f1-858b-4c14-87d1-8e353d90ecaf","MedicalCondition","Carbamazepine ","null","","","","",""
"","","b0189b23-c2ee-41f4-b890-69fa25fb118f","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","189","176","3bf6f8f1-858b-4c14-87d1-8e353d90ecaf","MedicalCondition","schizophrenia","null","2020-03-17T23:36:43.563000Z","1","b0189b23-c2ee-41f4-b890-69fa25fb118f","Ashpat123","exploration"
"","","b2a53fc3-32ca-47ea-aeb6-6c9b484b47de","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","82","64","3bf6f8f1-858b-4c14-87d1-8e353d90ecaf","MedicalCondition","epileptic seizures","null","2020-03-17T23:36:37.996000Z","1","b2a53fc3-32ca-47ea-aeb6-6c9b484b47de","Ashpat123","exploration"
"","","e1b244f2-21ea-4607-8ae9-83bbfdf88886","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","212","191","3bf6f8f1-858b-4c14-87d1-8e353d90ecaf","MedicalCondition","phantom limb syndrome","null","2020-03-17T23:36:48.798000Z","1","e1b244f2-21ea-4607-8ae9-83bbfdf88886","Ashpat123","exploration"
"8fe0f947-0687-442e-8a16-e190ef3c779c","The antiviral drugs amantadine and rimantadine inhibit a viral ion channel (M2 protein), thus inhibiting replication of the influenza A virus.[86] These drugs are sometimes effective against influenza A if given early in the infection but are ineffective against influenza B viruses, which lack the M2 drug target.[160] Measured resistance to amantadine and rimantadine in American isolates of H3N2 has increased to 91% in 2005.[161] This high level of resistance may be due to the easy availability of amantadines as part of over-the-counter cold remedies in countries such as China and Russia,[162] and their use to prevent outbreaks of influenza in farmed poultry.[163][164] The CDC recommended against using M2 inhibitors during the 2005–06 influenza season due to high levels of drug resistance.[165]","352ad6e3-7f30-4246-a4af-0645732e4d09","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","648","639","8fe0f947-0687-442e-8a16-e190ef3c779c","MedicalCondition","influenza","null","2020-03-17T19:06:21.046000Z","1","352ad6e3-7f30-4246-a4af-0645732e4d09","Ashpat123","exploration"
"","","756af11a-96ee-4d36-899a-6b42a470b3da","c06bd022-6ded-44a5-8d90-f17685bb85a1","46","35","8fe0f947-0687-442e-8a16-e190ef3c779c","Medicine","rimantadine","null","2020-03-17T19:05:59.052000Z","1","756af11a-96ee-4d36-899a-6b42a470b3da","Ashpat123","exploration"
"","","a0e3ccca-7509-43da-a5a8-7e8a7392755a","c06bd022-6ded-44a5-8d90-f17685bb85a1","725","712","8fe0f947-0687-442e-8a16-e190ef3c779c","Medicine","M2 inhibitors","null","2020-03-17T19:06:27.550000Z","1","a0e3ccca-7509-43da-a5a8-7e8a7392755a","Ashpat123","exploration"
"","","ecb3ec02-a490-40af-96ba-28aef67e8531","c06bd022-6ded-44a5-8d90-f17685bb85a1","30","20","8fe0f947-0687-442e-8a16-e190ef3c779c","Medicine","amantadine","null","2020-03-17T19:05:52.888000Z","1","ecb3ec02-a490-40af-96ba-28aef67e8531","Ashpat123","exploration"
"7bffb912-9458-4653-b5d1-b4f247aefafe","The two classes of antiviral drugs used against influenza are neuraminidase inhibitors (oseltamivir, zanamivir, laninamivir and peramivir) and M2 protein inhibitors (adamantane derivatives)","0df28cca-4bc4-4030-86c7-cd977743fe2b","c06bd022-6ded-44a5-8d90-f17685bb85a1","137","128","7bffb912-9458-4653-b5d1-b4f247aefafe","Medicine","peramivir","null","2020-03-17T19:02:49.803000Z","1","0df28cca-4bc4-4030-86c7-cd977743fe2b","Ashpat123","exploration"
"","","1773f297-c6cd-41c9-bfbb-eecfb60c6af0","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","58","48","7bffb912-9458-4653-b5d1-b4f247aefafe","MedicalCondition","influenza ","null","","","","",""
"","","56948d83-388f-4297-946f-f29392bb42ac","c06bd022-6ded-44a5-8d90-f17685bb85a1","110","101","7bffb912-9458-4653-b5d1-b4f247aefafe","Medicine","zanamivir","null","2020-03-17T19:02:34.169000Z","1","56948d83-388f-4297-946f-f29392bb42ac","Ashpat123","exploration"
"","","71f4102b-653f-45ee-829d-b62a59fc2f86","c06bd022-6ded-44a5-8d90-f17685bb85a1","123","112","7bffb912-9458-4653-b5d1-b4f247aefafe","Medicine","laninamivir","null","2020-03-17T19:02:43.465000Z","1","71f4102b-653f-45ee-829d-b62a59fc2f86","Ashpat123","exploration"
"","","b2817ab9-48d7-4dd2-983a-446f362c8a29","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","124","112","7bffb912-9458-4653-b5d1-b4f247aefafe","MedicalCondition","laninamivir ","null","","","","",""
"","","c066070f-e178-4fe2-b120-d6428f98d586","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","57","48","7bffb912-9458-4653-b5d1-b4f247aefafe","MedicalCondition","influenza","null","2020-03-17T19:02:22.711000Z","1","c066070f-e178-4fe2-b120-d6428f98d586","Ashpat123","exploration"
"","","e57563ec-612b-4e8d-91a8-fe250268c908","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","99","88","7bffb912-9458-4653-b5d1-b4f247aefafe","Medicine","oseltamivir","null","2020-03-17T19:02:28.720000Z","1","e57563ec-612b-4e8d-91a8-fe250268c908","Ashpat123","exploration"
"5738535b-64dc-446f-a3c8-e38f06069d76","Influenza, commonly known as ""the flu"", is an infectious disease caused by an influenza virus.[1] Symptoms can be mild to severe.[5] The most common symptoms include: high fever, runny nose, sore throat, muscle and joint pain, headache, coughing, and feeling tired.[1] These symptoms typically begin two days after exposure to the virus and most last less than a week.[1] The cough, however, may last for more than two weeks.[1] In children, there may be diarrhea and vomiting, but these are not common in adults.[6] Diarrhea and vomiting occur more commonly in gastroenteritis, which is an unrelated disease and sometimes inaccurately referred to as ""stomach flu"" or the ""24-hour flu"".[6] Complications of influenza may include viral pneumonia, secondary bacterial pneumonia, sinus infections, and worsening of previous health problems such as asthma or heart failure.[2][5]","05c61d36-74f6-498b-b0b4-86124f1ec11e","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","202","191","5738535b-64dc-446f-a3c8-e38f06069d76","MedicalCondition","sore throat","null","2020-03-17T18:59:47.028000Z","1","05c61d36-74f6-498b-b0b4-86124f1ec11e","Ashpat123","exploration"
"","","0d951ef9-707a-43c7-a8a3-2f343592d73b","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","9","0","5738535b-64dc-446f-a3c8-e38f06069d76","MedicalCondition","Influenza","null","2020-03-17T18:59:24.511000Z","1","0d951ef9-707a-43c7-a8a3-2f343592d73b","Ashpat123","exploration"
"","","0df2b6b6-b8f3-4799-86d2-22ff7604c0d4","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","852","845","5738535b-64dc-446f-a3c8-e38f06069d76","MedicalCondition","asthma ","null","","","","",""
"","","11b0c85d-931b-4ea5-ae5a-a088ea1a602f","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","775","756","5738535b-64dc-446f-a3c8-e38f06069d76","Pathogen","bacterial pneumonia","null","2020-03-17T19:01:22.566000Z","1","11b0c85d-931b-4ea5-ae5a-a088ea1a602f","Ashpat123","exploration"
"","","1866b62f-6fe1-4906-8e4e-687a9f3a8076","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","476","468","5738535b-64dc-446f-a3c8-e38f06069d76","MedicalCondition","vomiting","null","2020-03-17T19:00:31.275000Z","1","1866b62f-6fe1-4906-8e4e-687a9f3a8076","Ashpat123","exploration"
"","","5ad4abbd-03e7-43e1-ac94-8e58c733e4ca","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","235","227","5738535b-64dc-446f-a3c8-e38f06069d76","MedicalCondition","headache","null","2020-03-17T18:59:58.394000Z","1","5ad4abbd-03e7-43e1-ac94-8e58c733e4ca","Ashpat123","exploration"
"","","8beededf-1a5e-441b-86b3-9b691eb938ae","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","851","845","5738535b-64dc-446f-a3c8-e38f06069d76","MedicalCondition","asthma","null","2020-03-17T19:00:58.043000Z","1","8beededf-1a5e-441b-86b3-9b691eb938ae","Ashpat123","exploration"
"","","93f7d8da-5c64-4c5e-b824-f8f14894d68a","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","245","237","5738535b-64dc-446f-a3c8-e38f06069d76","MedicalCondition","coughing","null","2020-03-17T19:00:03.106000Z","1","93f7d8da-5c64-4c5e-b824-f8f14894d68a","Ashpat123","exploration"
"","","ab4a596e-d703-46bd-8dcb-ef1118da8482","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","793","777","5738535b-64dc-446f-a3c8-e38f06069d76","MedicalCondition","sinus infections","null","2020-03-17T19:00:47.909000Z","1","ab4a596e-d703-46bd-8dcb-ef1118da8482","Ashpat123","exploration"
"","","b8886dba-e948-4a3c-999d-c68756026a5e","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","868","855","5738535b-64dc-446f-a3c8-e38f06069d76","MedicalCondition","heart failure","null","2020-03-17T19:01:04.272000Z","1","b8886dba-e948-4a3c-999d-c68756026a5e","Ashpat123","exploration"
"","","c8109996-5ee1-4846-880d-159594a71c30","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","225","215","5738535b-64dc-446f-a3c8-e38f06069d76","MedicalCondition","joint pain","null","2020-03-17T18:59:54.258000Z","1","c8109996-5ee1-4846-880d-159594a71c30","Ashpat123","exploration"
"","","ce4cf299-e629-4319-8706-7e28d4e0f368","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","663","652","5738535b-64dc-446f-a3c8-e38f06069d76","MedicalCondition","stomach flu","null","2020-03-17T19:00:38.802000Z","1","ce4cf299-e629-4319-8706-7e28d4e0f368","Ashpat123","exploration"
"","","d3c704d8-aa5a-4e90-ac8c-baa629a286a8","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","464","455","5738535b-64dc-446f-a3c8-e38f06069d76","MedicalCondition","diarrhea ","null","","","","",""
"","","d606b7be-7881-4752-bd21-45c6470fd520","03eb3e50-d4d8-4261-a60b-fa5aee5deb4a","264","251","5738535b-64dc-446f-a3c8-e38f06069d76","MedicalCondition","feeling tired","null","2020-03-17T19:00:10.304000Z","1","d606b7be-7881-4752-bd21-45c6470fd520","Ashpat123","exploration"
